census_id,kernel_spill_100,kernel_spill_300,kernel_spill_500,airbnb_listings,geometry,Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Euros,other_owners,individual_owners,legal_entity_owners,hoa_owners,total_owners,pct_legal_entity,edu_level_1,edu_level_2,edu_level_3,edu_level_4,edu_level_5,edu_level_6,total_population,pct_edu_1,pct_edu_2,pct_edu_3,pct_edu_4,pct_edu_5,pct_edu_6,population,airbnb_per_1000,year,post
02122,35.31517678228322,253.26539231473888,659.6618645847111,4,"c(428743.526402451, 428771.92881544, 428798.212178446, 428801.975164611, 4581692.56614974, 4581660.71019257, 4581781.14727807, 4581654.86344172)",2021,2,Eixample,9,la Nova Esquerra de l'Eixample,122,27687.78,5,952,253,0,1210,0.20909090909090908,0,84,132,234,469,0,919,0,0.09140369967355821,0.14363438520130578,0.2546245919477693,0.5103373231773667,0,1040,4.352557127312296,2024,1
02123,25.902756569266586,218.86121857957133,603.8634310277696,9,"c(428631.119778256, 428640.550117318, 428650.110038089, 428667.55385446, 428681.183024826, 428685.177823852, 428689.746533154, 428767.625666597, 428771.893563995, 4581797.55140083, 4581855.08271249, 4581772.93793788, 4581846.04549964, 4581871.44806516, 4581852.53377018, 4581806.96680901, 4581818.41397662, 4581827.25435821)",2021,2,Eixample,9,la Nova Esquerra de l'Eixample,123,25811.24,0,622,116,1,739,0.15696887686062247,6,99,168,262,507,0,1042,0.005758157389635317,0.09500959692898273,0.16122840690978887,0.2514395393474088,0.4865642994241843,0,1150,8.637236084452974,2024,1
02124,24.886837209368906,188.30479423815189,527.3147296293603,4,"c(428447.293903879, 428510.857219057, 428515.538025836, 428534.714097437, 4581811.57760752, 4581897.55305664, 4581778.70550405, 4581772.96487927)",2021,2,Eixample,9,la Nova Esquerra de l'Eixample,124,26803.54,0,1152,123,0,1275,0.09647058823529411,5,69,164,277,487,0,1002,0.00499001996007984,0.0688622754491018,0.16367265469061876,0.27644710578842313,0.48602794411177647,0,1134,3.992015968063872,2024,1
02125,27.844806783972004,180.74040114383985,502.3425328505183,6,"c(428368.275591527, 428382.732913678, 428383.097152328, 428418.123387451, 428457.628434993, 428470.844865171, 4581896.35097003, 4581963.21539492, 4581915.46916056, 4581990.62300493, 4581951.42138736, 4581901.72295497)",2021,2,Eixample,9,la Nova Esquerra de l'Eixample,125,24048.87,2,1009,93,2,1106,0.08408679927667269,9,127,246,378,730,0,1490,0.006040268456375839,0.08523489932885905,0.1651006711409396,0.2536912751677852,0.4899328859060403,0,1643,4.026845637583893,2024,1
02126,22.589104745710564,182.8107197210508,506.4208628630045,8,"c(428331.063957262, 428332.211957637, 428383.701727312, 428390.603143075, 428409.39432497, 428427.473708802, 428431.520036945, 428444.688013809, 4581727.23372057, 4581572.67839633, 4581720.94640831, 4581712.07024259, 4581784.19463612, 4581667.43523343, 4581738.45403349, 4581790.4644665)",2021,2,Eixample,9,la Nova Esquerra de l'Eixample,126,25018.94,0,1078,276,7,1361,0.20279206465833946,7,78,216,357,639,0,1297,0.005397070161912105,0.06013878180416345,0.16653816499614496,0.27525057825751736,0.4926754047802621,0,1442,6.168080185042406,2024,1
02127,36.00426572785232,248.71498350516214,632.0285860936137,6,"c(428308.959537399, 428452.22617411, 428479.967335542, 428518.610454583, 428579.894361961, 428672.281003486, 4581543.95750783, 4581546.49083304, 4581563.65967806, 4581703.03315199, 4581766.35283969, 4581731.63883016)",2021,2,Eixample,9,la Nova Esquerra de l'Eixample,127,24181.67,0,1101,257,1,1359,0.18910963944076528,5,97,194,296,553,0,1145,0.004366812227074236,0.08471615720524017,0.16943231441048034,0.25851528384279476,0.4829694323144105,0,1288,5.240174672489083,2024,1
02128,35.831679302440946,249.21378564905172,636.8420475920213,3,"c(428697.190043244, 428712.693018252, 428716.929512982, 4581713.62899305, 4581592.12040953, 4581680.12600833)",2021,2,Eixample,9,la Nova Esquerra de l'Eixample,128,22360.44,0,887,97,0,984,0.09857723577235772,12,128,230,311,500,0,1181,0.010160880609652836,0.10838272650296359,0.1947502116850127,0.26333615580016934,0.42337002540220153,0,1320,2.540220152413209,2024,1
03211,0.2421157441124079,7.723952136898444,48.735722338953885,NA,list(),2021,3,Sants-Montjuïc,13,la Marina de Port,211,18045.22,0,1030,40,0,1070,0.037383177570093455,18,279,359,436,264,0,1356,0.01327433628318584,0.20575221238938052,0.26474926253687314,0.3215339233038348,0.19469026548672566,0,1525,NA,2024,1
03035,0.749215146426018,15.241240600140951,74.19171911580086,NA,list(),2021,3,Sants-Montjuïc,13,la Marina de Port,35,18859.26,0,1318,49,0,1367,0.03584491587417703,45,513,579,546,376,0,2059,0.021855269548324428,0.2491500728508985,0.28120446818844097,0.2651772705196697,0.18261291889266634,0,2298,NA,2024,1
03036,7.131402575592142,57.46145390504565,176.09478572810934,3,"c(427800.227270628, 427919.967365293, 428048.027039974, 4579644.04138269, 4579636.81893629, 4579918.04060111)",2021,3,Sants-Montjuïc,13,la Marina de Port,36,20425.16,0,1534,424,6,1964,0.2158859470468432,12,316,535,640,610,0,2113,0.005679129200189304,0.14955040227165167,0.25319451017510647,0.3028868906767629,0.28868906767628966,0,2412,1.419782300047326,2024,1
03037,1.3286566390030599,19.132224114784133,85.36242108387184,NA,list(),2021,3,Sants-Montjuïc,13,la Marina de Port,37,20612.6,0,771,43,0,814,0.052825552825552825,6,160,272,297,178,0,913,0.0065717415115005475,0.17524644030668127,0.29791894852135814,0.3253012048192771,0.1949616648411829,0,986,NA,2024,1
03212,1.935338066032948,20.69644136803581,86.25541688975864,NA,list(),2021,3,Sants-Montjuïc,13,la Marina de Port,212,16758.05,1,1154,94,0,1249,0.07526020816653323,47,517,614,548,442,0,2168,0.021678966789667898,0.23846863468634685,0.283210332103321,0.25276752767527677,0.20387453874538744,0,2453,NA,2024,1
03213,2.706740790064778,24.461879268467396,98.37832842331001,NA,list(),2021,3,Sants-Montjuïc,13,la Marina de Port,213,14238.68,0,1413,143,1,1557,0.09184328837508028,14,541,631,492,355,0,2033,0.006886374815543532,0.2661091982292179,0.31037875061485487,0.24200688637481554,0.17461878996556812,0,2319,NA,2024,1
03038,0.9995127960528438,21.70807607148376,107.13658957736473,1,"c(428502.853184656, 4579050.84643253)",2021,3,Sants-Montjuïc,13,la Marina de Port,38,13273.53,0,330,250,0,580,0.43103448275862066,26,309,293,126,66,0,820,0.03170731707317073,0.37682926829268293,0.3573170731707317,0.15365853658536585,0.08048780487804878,0,968,1.2195121951219512,2024,1
03039,2.1688242073508275,35.854037317233235,136.7331871258263,2,"c(428029.293458691, 428282.823686507, 4579631.7714168, 4579640.36219812)",2021,3,Sants-Montjuïc,13,la Marina de Port,39,12721.83,0,1150,272,0,1422,0.19127988748241911,66,600,700,440,299,0,2105,0.031353919239904986,0.2850356294536817,0.332541567695962,0.20902612826603326,0.14204275534441804,0,2528,0.9501187648456058,2024,1
03040,6.309713956000797,61.68179585501102,191.33280571802374,2,"c(428119.712808803, 428242.313956738, 4579938.74703643, 4579955.11510381)",2021,3,Sants-Montjuïc,14,la Font de la Guatlla,40,22561.51,0,1280,214,0,1494,0.14323962516733602,20,464,392,390,481,0,1747,0.011448196908986834,0.2655981682884946,0.22438465941614197,0.22323983972524328,0.2753291356611334,0,1872,1.1448196908986834,2024,1
03041,7.357823587008178,74.03926431165102,219.758222315427,3,"c(428213.609213554, 428226.836437213, 428251.94674315, 4580084.05312892, 4580068.37808986, 4580154.73223644)",2021,3,Sants-Montjuïc,14,la Font de la Guatlla,41,19214.06,0,707,28,0,735,0.0380952380952381,22,223,312,302,420,0,1279,0.017200938232994525,0.1743549648162627,0.2439405785770133,0.2361219702892885,0.328381548084441,0,1424,2.3455824863174355,2024,1
03042,26.71895858077799,139.54998938516218,368.60289924102375,14,"c(428530.383367769, 428532.471440469, 428565.00543026, 428572.303323666, 428574.784413737, 428581.469810922, 428614.249348699, 428636.539716491, 428676.436673715, 428683.192644026, 428703.999936209, 428723.011955244, 428732.858628034, 428775.295137563, 4580146.43045264, 4580267.6679933, 4580233.5611952, 4580241.50224903, 4580153.76488864, 4580238.08106654, 4580234.66604604, 4580309.70758745, 4580199.39624414, 4580328.73849577, 4580365.66857797, 4580257.78350862, 4580322.69416025, 4580216.18892283
)",2021,3,Sants-Montjuïc,14,la Font de la Guatlla,42,18925.92,0,784,94,1,879,0.10693970420932879,9,170,285,331,456,0,1251,0.007194244604316547,0.13589128697042366,0.2278177458033573,0.26458832933653076,0.3645083932853717,0,1372,11.191047162270184,2024,1
