Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Desc_tipus_propietari,Concepte,Nombre
2025,1,Ciutat Vella,1,el Raval,17,Persona Física - Espanyola,Superfície_m2,36764
2025,1,Ciutat Vella,1,el Raval,18,Persona Física - Espanyola,Superfície_m2,29845
2025,1,Ciutat Vella,1,el Raval,19,Persona Física - Espanyola,Superfície_m2,48279
2025,1,Ciutat Vella,1,el Raval,20,Persona Física - Espanyola,Superfície_m2,78337
2025,1,Ciutat Vella,1,el Raval,21,Persona Física - Espanyola,Superfície_m2,68733
2025,1,Ciutat Vella,2,el Barri Gòtic,22,Persona Física - Espanyola,Superfície_m2,47816
2025,1,Ciutat Vella,2,el Barri Gòtic,23,Persona Física - Espanyola,Superfície_m2,71470
2025,1,Ciutat Vella,2,el Barri Gòtic,25,Persona Física - Espanyola,Superfície_m2,53953
2025,1,Ciutat Vella,2,el Barri Gòtic,26,Persona Física - Espanyola,Superfície_m2,41414
2025,1,Ciutat Vella,2,el Barri Gòtic,27,Persona Física - Espanyola,Superfície_m2,45982
2025,1,Ciutat Vella,2,el Barri Gòtic,28,Persona Física - Espanyola,Superfície_m2,57909
2025,1,Ciutat Vella,2,el Barri Gòtic,29,Persona Física - Espanyola,Superfície_m2,38887
2025,1,Ciutat Vella,2,el Barri Gòtic,30,Persona Física - Espanyola,Superfície_m2,63594
2025,1,Ciutat Vella,2,el Barri Gòtic,31,Persona Física - Espanyola,Superfície_m2,39898
2025,1,Ciutat Vella,3,la Barceloneta,32,Persona Física - Espanyola,Superfície_m2,38688
2025,1,Ciutat Vella,3,la Barceloneta,33,Persona Física - Espanyola,Superfície_m2,17700
2025,1,Ciutat Vella,3,la Barceloneta,34,Persona Física - Espanyola,Superfície_m2,17839
2025,1,Ciutat Vella,3,la Barceloneta,35,Persona Física - Espanyola,Superfície_m2,18456
2025,1,Ciutat Vella,3,la Barceloneta,36,Persona Física - Espanyola,Superfície_m2,24912
2025,1,Ciutat Vella,3,la Barceloneta,37,Persona Física - Espanyola,Superfície_m2,25140
2025,1,Ciutat Vella,3,la Barceloneta,38,Persona Física - Espanyola,Superfície_m2,22127
2025,1,Ciutat Vella,3,la Barceloneta,39,Persona Física - Espanyola,Superfície_m2,28432
2025,1,Ciutat Vella,3,la Barceloneta,40,Persona Física - Espanyola,Superfície_m2,21868
2025,1,Ciutat Vella,3,la Barceloneta,41,Persona Física - Espanyola,Superfície_m2,24775
2025,1,Ciutat Vella,3,la Barceloneta,42,Persona Física - Espanyola,Superfície_m2,39251
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Persona Física - Espanyola,Superfície_m2,38891
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,Persona Física - Espanyola,Superfície_m2,44841
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,Persona Física - Espanyola,Superfície_m2,62533
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,Persona Física - Espanyola,Superfície_m2,43365
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,Persona Física - Espanyola,Superfície_m2,40209
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,Persona Física - Espanyola,Superfície_m2,40709
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,Persona Física - Espanyola,Superfície_m2,42541
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,Persona Física - Espanyola,Superfície_m2,39678
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,Persona Física - Espanyola,Superfície_m2,39895
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,Persona Física - Espanyola,Superfície_m2,86631
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,Persona Física - Espanyola,Superfície_m2,35597
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,Persona Física - Espanyola,Superfície_m2,30453
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,Persona Física - Espanyola,Superfície_m2,42575
2025,1,Ciutat Vella,1,el Raval,1,Persona Física - Estrangera,Superfície_m2,8510
2025,1,Ciutat Vella,1,el Raval,2,Persona Física - Estrangera,Superfície_m2,6253
2025,1,Ciutat Vella,1,el Raval,3,Persona Física - Estrangera,Superfície_m2,9512
2025,1,Ciutat Vella,1,el Raval,4,Persona Física - Estrangera,Superfície_m2,11842
2025,1,Ciutat Vella,1,el Raval,5,Persona Física - Estrangera,Superfície_m2,9894
2025,1,Ciutat Vella,1,el Raval,6,Persona Física - Estrangera,Superfície_m2,8290
2025,1,Ciutat Vella,1,el Raval,7,Persona Física - Estrangera,Superfície_m2,7749
2025,1,Ciutat Vella,1,el Raval,8,Persona Física - Estrangera,Superfície_m2,11485
2025,1,Ciutat Vella,1,el Raval,9,Persona Física - Estrangera,Superfície_m2,7714
2025,1,Ciutat Vella,1,el Raval,10,Persona Física - Estrangera,Superfície_m2,9031
2025,1,Ciutat Vella,1,el Raval,11,Persona Física - Estrangera,Superfície_m2,13827
2025,1,Ciutat Vella,1,el Raval,12,Persona Física - Estrangera,Superfície_m2,7183
2025,1,Ciutat Vella,1,el Raval,13,Persona Física - Estrangera,Superfície_m2,4598
2025,1,Ciutat Vella,1,el Raval,14,Persona Física - Estrangera,Superfície_m2,7297
2025,1,Ciutat Vella,1,el Raval,15,Persona Física - Estrangera,Superfície_m2,7071
2025,1,Ciutat Vella,1,el Raval,16,Persona Física - Estrangera,Superfície_m2,8754
2025,1,Ciutat Vella,1,el Raval,17,Persona Física - Estrangera,Superfície_m2,9364
2025,1,Ciutat Vella,1,el Raval,18,Persona Física - Estrangera,Superfície_m2,4233
2025,1,Ciutat Vella,1,el Raval,19,Persona Física - Estrangera,Superfície_m2,11092
2025,1,Ciutat Vella,1,el Raval,20,Persona Física - Estrangera,Superfície_m2,9779
2025,1,Ciutat Vella,1,el Raval,21,Persona Física - Estrangera,Superfície_m2,9651
2025,1,Ciutat Vella,2,el Barri Gòtic,22,Persona Física - Estrangera,Superfície_m2,7763
2025,1,Ciutat Vella,2,el Barri Gòtic,23,Persona Física - Estrangera,Superfície_m2,11223
2025,1,Ciutat Vella,2,el Barri Gòtic,25,Persona Física - Estrangera,Superfície_m2,11752
2025,1,Ciutat Vella,2,el Barri Gòtic,26,Persona Física - Estrangera,Superfície_m2,15184
2025,1,Ciutat Vella,2,el Barri Gòtic,27,Persona Física - Estrangera,Superfície_m2,17192
2025,1,Ciutat Vella,2,el Barri Gòtic,28,Persona Física - Estrangera,Superfície_m2,13097
2025,1,Ciutat Vella,2,el Barri Gòtic,29,Persona Física - Estrangera,Superfície_m2,11308
2025,1,Ciutat Vella,2,el Barri Gòtic,30,Persona Física - Estrangera,Superfície_m2,19215
2025,1,Ciutat Vella,2,el Barri Gòtic,31,Persona Física - Estrangera,Superfície_m2,17426
2025,1,Ciutat Vella,3,la Barceloneta,32,Persona Física - Estrangera,Superfície_m2,6470
2025,1,Ciutat Vella,3,la Barceloneta,33,Persona Física - Estrangera,Superfície_m2,3325
2025,1,Ciutat Vella,3,la Barceloneta,34,Persona Física - Estrangera,Superfície_m2,3327
2025,1,Ciutat Vella,3,la Barceloneta,35,Persona Física - Estrangera,Superfície_m2,4398
2025,1,Ciutat Vella,3,la Barceloneta,36,Persona Física - Estrangera,Superfície_m2,3526
2025,1,Ciutat Vella,3,la Barceloneta,37,Persona Física - Estrangera,Superfície_m2,4567
2025,1,Ciutat Vella,3,la Barceloneta,38,Persona Física - Estrangera,Superfície_m2,6370
2025,1,Ciutat Vella,3,la Barceloneta,39,Persona Física - Estrangera,Superfície_m2,5552
2025,1,Ciutat Vella,3,la Barceloneta,40,Persona Física - Estrangera,Superfície_m2,3962
2025,1,Ciutat Vella,3,la Barceloneta,41,Persona Física - Estrangera,Superfície_m2,5410
2025,1,Ciutat Vella,3,la Barceloneta,42,Persona Física - Estrangera,Superfície_m2,5464
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Persona Física - Estrangera,Superfície_m2,9583
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,Persona Física - Estrangera,Superfície_m2,9991
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,Persona Física - Estrangera,Superfície_m2,13118
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,Persona Física - Estrangera,Superfície_m2,14626
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,Persona Física - Estrangera,Superfície_m2,13528
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,Persona Física - Estrangera,Superfície_m2,12648
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,Persona Física - Estrangera,Superfície_m2,8894
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,Persona Física - Estrangera,Superfície_m2,9133
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,Persona Física - Estrangera,Superfície_m2,11462
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,Persona Física - Estrangera,Superfície_m2,14889
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,Persona Física - Estrangera,Superfície_m2,11840
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,Persona Física - Estrangera,Superfície_m2,7031
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,Persona Física - Estrangera,Superfície_m2,4973
2025,1,Ciutat Vella,1,el Raval,1,Societats anònimes,Superfície_m2,573
2025,1,Ciutat Vella,1,el Raval,2,Societats anònimes,Superfície_m2,1032
2025,1,Ciutat Vella,1,el Raval,3,Societats anònimes,Superfície_m2,2373
2025,1,Ciutat Vella,1,el Raval,4,Societats anònimes,Superfície_m2,4623
2025,1,Ciutat Vella,1,el Raval,5,Societats anònimes,Superfície_m2,2168
2025,1,Ciutat Vella,1,el Raval,6,Societats anònimes,Superfície_m2,4118
2025,1,Ciutat Vella,1,el Raval,7,Societats anònimes,Superfície_m2,1899
2025,1,Ciutat Vella,1,el Raval,8,Societats anònimes,Superfície_m2,2372
2025,1,Ciutat Vella,1,el Raval,9,Societats anònimes,Superfície_m2,620
2025,1,Ciutat Vella,1,el Raval,10,Societats anònimes,Superfície_m2,1021
2025,1,Ciutat Vella,1,el Raval,11,Societats anònimes,Superfície_m2,1268
2025,1,Ciutat Vella,1,el Raval,12,Societats anònimes,Superfície_m2,2234
2025,1,Ciutat Vella,1,el Raval,13,Societats anònimes,Superfície_m2,2862
2025,1,Ciutat Vella,1,el Raval,14,Societats anònimes,Superfície_m2,1590
2025,1,Ciutat Vella,1,el Raval,15,Societats anònimes,Superfície_m2,1753
2025,1,Ciutat Vella,1,el Raval,16,Societats anònimes,Superfície_m2,1862
2025,1,Ciutat Vella,1,el Raval,17,Societats anònimes,Superfície_m2,781
2025,1,Ciutat Vella,1,el Raval,18,Societats anònimes,Superfície_m2,322
2025,1,Ciutat Vella,1,el Raval,19,Societats anònimes,Superfície_m2,5245
2025,1,Ciutat Vella,1,el Raval,20,Societats anònimes,Superfície_m2,7194
2025,1,Ciutat Vella,1,el Raval,21,Societats anònimes,Superfície_m2,10093
2025,1,Ciutat Vella,2,el Barri Gòtic,22,Societats anònimes,Superfície_m2,2563
2025,1,Ciutat Vella,2,el Barri Gòtic,23,Societats anònimes,Superfície_m2,7696
2025,1,Ciutat Vella,2,el Barri Gòtic,25,Societats anònimes,Superfície_m2,1143
2025,1,Ciutat Vella,2,el Barri Gòtic,26,Societats anònimes,Superfície_m2,4593
2025,1,Ciutat Vella,2,el Barri Gòtic,27,Societats anònimes,Superfície_m2,3000
2025,1,Ciutat Vella,2,el Barri Gòtic,28,Societats anònimes,Superfície_m2,4093
2025,1,Ciutat Vella,2,el Barri Gòtic,29,Societats anònimes,Superfície_m2,2966
2025,1,Ciutat Vella,2,el Barri Gòtic,30,Societats anònimes,Superfície_m2,2421
2025,1,Ciutat Vella,2,el Barri Gòtic,31,Societats anònimes,Superfície_m2,1841
2025,1,Ciutat Vella,3,la Barceloneta,32,Societats anònimes,Superfície_m2,1762
2025,1,Ciutat Vella,3,la Barceloneta,33,Societats anònimes,Superfície_m2,391
2025,1,Ciutat Vella,3,la Barceloneta,34,Societats anònimes,Superfície_m2,97
2025,1,Ciutat Vella,3,la Barceloneta,35,Societats anònimes,Superfície_m2,32
2025,1,Ciutat Vella,3,la Barceloneta,36,Societats anònimes,Superfície_m2,7284
2025,1,Ciutat Vella,3,la Barceloneta,37,Societats anònimes,Superfície_m2,268
2025,1,Ciutat Vella,3,la Barceloneta,38,Societats anònimes,Superfície_m2,164
2025,1,Ciutat Vella,3,la Barceloneta,39,Societats anònimes,Superfície_m2,170
2025,1,Ciutat Vella,3,la Barceloneta,40,Societats anònimes,Superfície_m2,838
2025,1,Ciutat Vella,3,la Barceloneta,41,Societats anònimes,Superfície_m2,450
2025,1,Ciutat Vella,3,la Barceloneta,42,Societats anònimes,Superfície_m2,531
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Societats anònimes,Superfície_m2,13995
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,Societats anònimes,Superfície_m2,1823
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,Societats anònimes,Superfície_m2,1656
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,Societats anònimes,Superfície_m2,2054
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,Societats anònimes,Superfície_m2,5582
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,Societats anònimes,Superfície_m2,1200
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,Societats anònimes,Superfície_m2,461
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,Societats anònimes,Superfície_m2,1769
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,Societats anònimes,Superfície_m2,642
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,Societats anònimes,Superfície_m2,10288
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,Societats anònimes,Superfície_m2,137
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,Societats anònimes,Superfície_m2,632
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,Societats anònimes,Superfície_m2,330
2025,1,Ciutat Vella,1,el Raval,1,Societats responsabilitat limitada,Superfície_m2,12268
2025,1,Ciutat Vella,1,el Raval,2,Societats responsabilitat limitada,Superfície_m2,16408
2025,1,Ciutat Vella,1,el Raval,3,Societats responsabilitat limitada,Superfície_m2,11051
2025,1,Ciutat Vella,1,el Raval,4,Societats responsabilitat limitada,Superfície_m2,19367
2025,1,Ciutat Vella,1,el Raval,5,Societats responsabilitat limitada,Superfície_m2,17955
2025,1,Ciutat Vella,1,el Raval,6,Societats responsabilitat limitada,Superfície_m2,14914
2025,1,Ciutat Vella,1,el Raval,7,Societats responsabilitat limitada,Superfície_m2,13147
2025,1,Ciutat Vella,1,el Raval,8,Societats responsabilitat limitada,Superfície_m2,9096
2025,1,Ciutat Vella,1,el Raval,9,Societats responsabilitat limitada,Superfície_m2,8774
2025,1,Ciutat Vella,1,el Raval,10,Societats responsabilitat limitada,Superfície_m2,10461
2025,1,Ciutat Vella,1,el Raval,11,Societats responsabilitat limitada,Superfície_m2,11944
2025,1,Ciutat Vella,1,el Raval,12,Societats responsabilitat limitada,Superfície_m2,11221
2025,1,Ciutat Vella,1,el Raval,13,Societats responsabilitat limitada,Superfície_m2,5493
2025,1,Ciutat Vella,1,el Raval,14,Societats responsabilitat limitada,Superfície_m2,7238
2025,1,Ciutat Vella,1,el Raval,15,Societats responsabilitat limitada,Superfície_m2,7209
2025,1,Ciutat Vella,1,el Raval,16,Societats responsabilitat limitada,Superfície_m2,8829
2025,1,Ciutat Vella,1,el Raval,17,Societats responsabilitat limitada,Superfície_m2,10355
2025,1,Ciutat Vella,1,el Raval,18,Societats responsabilitat limitada,Superfície_m2,6307
2025,1,Ciutat Vella,1,el Raval,19,Societats responsabilitat limitada,Superfície_m2,27537
2025,1,Ciutat Vella,1,el Raval,20,Societats responsabilitat limitada,Superfície_m2,18687
2025,1,Ciutat Vella,1,el Raval,21,Societats responsabilitat limitada,Superfície_m2,21646
2025,1,Ciutat Vella,2,el Barri Gòtic,22,Societats responsabilitat limitada,Superfície_m2,21964
2025,1,Ciutat Vella,2,el Barri Gòtic,23,Societats responsabilitat limitada,Superfície_m2,31751
2025,1,Ciutat Vella,2,el Barri Gòtic,25,Societats responsabilitat limitada,Superfície_m2,14295
2025,1,Ciutat Vella,2,el Barri Gòtic,26,Societats responsabilitat limitada,Superfície_m2,20176
2025,1,Ciutat Vella,2,el Barri Gòtic,27,Societats responsabilitat limitada,Superfície_m2,23310
2025,1,Ciutat Vella,2,el Barri Gòtic,28,Societats responsabilitat limitada,Superfície_m2,32836
2025,1,Ciutat Vella,2,el Barri Gòtic,29,Societats responsabilitat limitada,Superfície_m2,20301
2025,1,Ciutat Vella,2,el Barri Gòtic,30,Societats responsabilitat limitada,Superfície_m2,26728
2025,1,Ciutat Vella,2,el Barri Gòtic,31,Societats responsabilitat limitada,Superfície_m2,27902
2025,1,Ciutat Vella,3,la Barceloneta,32,Societats responsabilitat limitada,Superfície_m2,10381
2025,1,Ciutat Vella,3,la Barceloneta,33,Societats responsabilitat limitada,Superfície_m2,4323
2025,1,Ciutat Vella,3,la Barceloneta,34,Societats responsabilitat limitada,Superfície_m2,4215
2025,1,Ciutat Vella,3,la Barceloneta,35,Societats responsabilitat limitada,Superfície_m2,5389
2025,1,Ciutat Vella,3,la Barceloneta,36,Societats responsabilitat limitada,Superfície_m2,1808
2025,1,Ciutat Vella,3,la Barceloneta,37,Societats responsabilitat limitada,Superfície_m2,3891
2025,1,Ciutat Vella,3,la Barceloneta,38,Societats responsabilitat limitada,Superfície_m2,4207
2025,1,Ciutat Vella,3,la Barceloneta,39,Societats responsabilitat limitada,Superfície_m2,4186
2025,1,Ciutat Vella,3,la Barceloneta,40,Societats responsabilitat limitada,Superfície_m2,6834
2025,1,Ciutat Vella,3,la Barceloneta,41,Societats responsabilitat limitada,Superfície_m2,6337
2025,1,Ciutat Vella,3,la Barceloneta,42,Societats responsabilitat limitada,Superfície_m2,5130
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Societats responsabilitat limitada,Superfície_m2,30393
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,Societats responsabilitat limitada,Superfície_m2,12210
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,Societats responsabilitat limitada,Superfície_m2,24511
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,Societats responsabilitat limitada,Superfície_m2,22676
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,Societats responsabilitat limitada,Superfície_m2,15199
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,Societats responsabilitat limitada,Superfície_m2,11945
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,Societats responsabilitat limitada,Superfície_m2,7783
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,Societats responsabilitat limitada,Superfície_m2,10130
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,Societats responsabilitat limitada,Superfície_m2,8811
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,Societats responsabilitat limitada,Superfície_m2,20239
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,Societats responsabilitat limitada,Superfície_m2,11371
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,Societats responsabilitat limitada,Superfície_m2,7734
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,Societats responsabilitat limitada,Superfície_m2,4277
2025,1,Ciutat Vella,1,el Raval,2,Comunitats de béns,Superfície_m2,7
2025,1,Ciutat Vella,1,el Raval,6,Comunitats de béns,Superfície_m2,542
2025,1,Ciutat Vella,1,el Raval,7,Comunitats de béns,Superfície_m2,388
2025,1,Ciutat Vella,1,el Raval,8,Comunitats de béns,Superfície_m2,493
2025,1,Ciutat Vella,1,el Raval,12,Comunitats de béns,Superfície_m2,507
2025,1,Ciutat Vella,1,el Raval,15,Comunitats de béns,Superfície_m2,347
2025,1,Ciutat Vella,1,el Raval,16,Comunitats de béns,Superfície_m2,1209
2025,1,Ciutat Vella,1,el Raval,17,Comunitats de béns,Superfície_m2,2839
2025,1,Ciutat Vella,1,el Raval,18,Comunitats de béns,Superfície_m2,449
2025,1,Ciutat Vella,1,el Raval,20,Comunitats de béns,Superfície_m2,3846
2025,1,Ciutat Vella,1,el Raval,21,Comunitats de béns,Superfície_m2,3136
2025,1,Ciutat Vella,2,el Barri Gòtic,22,Comunitats de béns,Superfície_m2,1458
2025,1,Ciutat Vella,2,el Barri Gòtic,23,Comunitats de béns,Superfície_m2,1260
2025,1,Ciutat Vella,2,el Barri Gòtic,25,Comunitats de béns,Superfície_m2,4097
2025,1,Ciutat Vella,2,el Barri Gòtic,26,Comunitats de béns,Superfície_m2,573
2025,1,Ciutat Vella,2,el Barri Gòtic,28,Comunitats de béns,Superfície_m2,2869
2025,1,Ciutat Vella,2,el Barri Gòtic,30,Comunitats de béns,Superfície_m2,258
2025,1,Ciutat Vella,2,el Barri Gòtic,31,Comunitats de béns,Superfície_m2,1464
2025,1,Ciutat Vella,3,la Barceloneta,32,Comunitats de béns,Superfície_m2,398
2025,1,Ciutat Vella,3,la Barceloneta,33,Comunitats de béns,Superfície_m2,1174
2025,1,Ciutat Vella,3,la Barceloneta,34,Comunitats de béns,Superfície_m2,389
2025,1,Ciutat Vella,3,la Barceloneta,35,Comunitats de béns,Superfície_m2,32
2025,1,Ciutat Vella,3,la Barceloneta,37,Comunitats de béns,Superfície_m2,30
2025,1,Ciutat Vella,3,la Barceloneta,39,Comunitats de béns,Superfície_m2,1482
2025,1,Ciutat Vella,3,la Barceloneta,42,Comunitats de béns,Superfície_m2,590
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Comunitats de béns,Superfície_m2,51
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,Comunitats de béns,Superfície_m2,1311
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,Comunitats de béns,Superfície_m2,94
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,Comunitats de béns,Superfície_m2,1215
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,Comunitats de béns,Superfície_m2,785
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,Comunitats de béns,Superfície_m2,1712
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,Comunitats de béns,Superfície_m2,1241
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,Comunitats de béns,Superfície_m2,54
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,Comunitats de béns,Superfície_m2,5226
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,Comunitats de béns,Superfície_m2,48
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,Comunitats de béns,Superfície_m2,2970
2025,1,Ciutat Vella,3,la Barceloneta,39,Societats cooperatives,Superfície_m2,8
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,Societats cooperatives,Superfície_m2,77
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,Societats cooperatives,Superfície_m2,425
2025,1,Ciutat Vella,1,el Raval,2,Associacions,Superfície_m2,560
2025,1,Ciutat Vella,1,el Raval,3,Associacions,Superfície_m2,108
2025,1,Ciutat Vella,1,el Raval,5,Associacions,Superfície_m2,4940
2025,1,Ciutat Vella,1,el Raval,6,Associacions,Superfície_m2,477
2025,1,Ciutat Vella,1,el Raval,7,Associacions,Superfície_m2,288
2025,1,Ciutat Vella,1,el Raval,8,Associacions,Superfície_m2,265
2025,1,Ciutat Vella,1,el Raval,9,Associacions,Superfície_m2,303
2025,1,Ciutat Vella,1,el Raval,10,Associacions,Superfície_m2,1392
2025,1,Ciutat Vella,1,el Raval,11,Associacions,Superfície_m2,111
2025,1,Ciutat Vella,1,el Raval,12,Associacions,Superfície_m2,446
2025,1,Ciutat Vella,1,el Raval,13,Associacions,Superfície_m2,359
2025,1,Ciutat Vella,1,el Raval,15,Associacions,Superfície_m2,31
2025,1,Ciutat Vella,1,el Raval,17,Associacions,Superfície_m2,135
2025,1,Ciutat Vella,1,el Raval,18,Associacions,Superfície_m2,56
2025,1,Ciutat Vella,1,el Raval,19,Associacions,Superfície_m2,132
2025,1,Ciutat Vella,1,el Raval,20,Associacions,Superfície_m2,2246
2025,1,Ciutat Vella,1,el Raval,21,Associacions,Superfície_m2,1333
2025,1,Ciutat Vella,2,el Barri Gòtic,22,Associacions,Superfície_m2,4783
2025,1,Ciutat Vella,2,el Barri Gòtic,23,Associacions,Superfície_m2,530
2025,1,Ciutat Vella,2,el Barri Gòtic,25,Associacions,Superfície_m2,1478
2025,1,Ciutat Vella,2,el Barri Gòtic,26,Associacions,Superfície_m2,409
2025,1,Ciutat Vella,2,el Barri Gòtic,27,Associacions,Superfície_m2,252
2025,1,Ciutat Vella,2,el Barri Gòtic,28,Associacions,Superfície_m2,2091
2025,1,Ciutat Vella,2,el Barri Gòtic,29,Associacions,Superfície_m2,1698
2025,1,Ciutat Vella,2,el Barri Gòtic,30,Associacions,Superfície_m2,1704
2025,1,Ciutat Vella,2,el Barri Gòtic,31,Associacions,Superfície_m2,3652
2025,1,Ciutat Vella,3,la Barceloneta,33,Associacions,Superfície_m2,1262
2025,1,Ciutat Vella,3,la Barceloneta,35,Associacions,Superfície_m2,268
2025,1,Ciutat Vella,3,la Barceloneta,36,Associacions,Superfície_m2,50
2025,1,Ciutat Vella,3,la Barceloneta,37,Associacions,Superfície_m2,2075
2025,1,Ciutat Vella,3,la Barceloneta,40,Associacions,Superfície_m2,32
2025,1,Ciutat Vella,3,la Barceloneta,41,Associacions,Superfície_m2,152
2025,1,Ciutat Vella,3,la Barceloneta,42,Associacions,Superfície_m2,116
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Associacions,Superfície_m2,67
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,Associacions,Superfície_m2,71
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,Associacions,Superfície_m2,97
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,Associacions,Superfície_m2,445
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,Associacions,Superfície_m2,70
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,Associacions,Superfície_m2,137
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,Associacions,Superfície_m2,480
2025,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,Associacions,Superfície_m2,3354
