Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Desc_tipus_propietari,Concepte,Valor
2025,6,Gràcia,31,la Vila de Gràcia,63,Subjecte físic,Valor_cadastral,70757589.09
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,64,Subjecte físic,Valor_cadastral,106512781.4
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,65,Subjecte físic,Valor_cadastral,65719840.12
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,66,Subjecte físic,Valor_cadastral,46279250.9
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,67,Subjecte físic,Valor_cadastral,95488271.51
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,68,Subjecte físic,Valor_cadastral,88807738.01
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,69,Subjecte físic,Valor_cadastral,53798587.39
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Subjecte físic,Valor_cadastral,90542060.96
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,Subjecte físic,Valor_cadastral,57643986.86
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,Subjecte físic,Valor_cadastral,94452925.93
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,Subjecte físic,Valor_cadastral,60608289.28
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Subjecte físic,Valor_cadastral,51196824.96
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,Subjecte físic,Valor_cadastral,61599516.87
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Subjecte físic,Valor_cadastral,68137845.35
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,Subjecte físic,Valor_cadastral,46216925.69
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,Subjecte físic,Valor_cadastral,55083977.43
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,Subjecte físic,Valor_cadastral,54543801.19
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,Subjecte físic,Valor_cadastral,51490793.45
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,Subjecte físic,Valor_cadastral,66205927.63
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,82,Subjecte físic,Valor_cadastral,83098337.71
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,83,Subjecte físic,Valor_cadastral,85364507.74
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,84,Subjecte físic,Valor_cadastral,66445362.45
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,85,Subjecte físic,Valor_cadastral,61830785.17
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,86,Subjecte físic,Valor_cadastral,57926619.5
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,87,Subjecte físic,Valor_cadastral,102484708.9
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,88,Subjecte físic,Valor_cadastral,59447021.25
2025,6,Gràcia,28,Vallcarca i els Penitents,1,Subjecte jurídic,Valor_cadastral,45819696.17
2025,6,Gràcia,28,Vallcarca i els Penitents,2,Subjecte jurídic,Valor_cadastral,16834700.23
2025,6,Gràcia,28,Vallcarca i els Penitents,3,Subjecte jurídic,Valor_cadastral,10959327.7
2025,6,Gràcia,28,Vallcarca i els Penitents,4,Subjecte jurídic,Valor_cadastral,25896635.72
2025,6,Gràcia,28,Vallcarca i els Penitents,6,Subjecte jurídic,Valor_cadastral,162127580.7
2025,6,Gràcia,28,Vallcarca i els Penitents,7,Subjecte jurídic,Valor_cadastral,43710322.48
2025,6,Gràcia,28,Vallcarca i els Penitents,8,Subjecte jurídic,Valor_cadastral,39027485.08
2025,6,Gràcia,28,Vallcarca i els Penitents,9,Subjecte jurídic,Valor_cadastral,24190854.12
2025,6,Gràcia,28,Vallcarca i els Penitents,10,Subjecte jurídic,Valor_cadastral,18254452.69
2025,6,Gràcia,28,Vallcarca i els Penitents,11,Subjecte jurídic,Valor_cadastral,12199036.65
2025,6,Gràcia,28,Vallcarca i els Penitents,12,Subjecte jurídic,Valor_cadastral,12391015.17
2025,6,Gràcia,29,el Coll,13,Subjecte jurídic,Valor_cadastral,12118000.03
2025,6,Gràcia,29,el Coll,14,Subjecte jurídic,Valor_cadastral,3185598.96
2025,6,Gràcia,29,el Coll,15,Subjecte jurídic,Valor_cadastral,11004866.01
2025,6,Gràcia,29,el Coll,16,Subjecte jurídic,Valor_cadastral,10673709.01
2025,6,Gràcia,29,el Coll,17,Subjecte jurídic,Valor_cadastral,5761552.05
2025,6,Gràcia,30,la Salut,18,Subjecte jurídic,Valor_cadastral,12536719.16
2025,6,Gràcia,30,la Salut,19,Subjecte jurídic,Valor_cadastral,18634196.33
2025,6,Gràcia,30,la Salut,20,Subjecte jurídic,Valor_cadastral,18552151.62
2025,6,Gràcia,30,la Salut,21,Subjecte jurídic,Valor_cadastral,14453778.7
2025,6,Gràcia,30,la Salut,22,Subjecte jurídic,Valor_cadastral,49902869.8
2025,6,Gràcia,30,la Salut,23,Subjecte jurídic,Valor_cadastral,21742163.83
2025,6,Gràcia,30,la Salut,24,Subjecte jurídic,Valor_cadastral,59351050.01
2025,6,Gràcia,30,la Salut,25,Subjecte jurídic,Valor_cadastral,10851990.77
2025,6,Gràcia,30,la Salut,26,Subjecte jurídic,Valor_cadastral,25071697.97
2025,6,Gràcia,30,la Salut,27,Subjecte jurídic,Valor_cadastral,14456526.84
2025,6,Gràcia,31,la Vila de Gràcia,28,Subjecte jurídic,Valor_cadastral,14168970.74
2025,6,Gràcia,31,la Vila de Gràcia,29,Subjecte jurídic,Valor_cadastral,19938587.44
2025,6,Gràcia,31,la Vila de Gràcia,30,Subjecte jurídic,Valor_cadastral,13060463.03
2025,6,Gràcia,31,la Vila de Gràcia,31,Subjecte jurídic,Valor_cadastral,8722311.24
2025,6,Gràcia,31,la Vila de Gràcia,32,Subjecte jurídic,Valor_cadastral,13969404.66
2025,6,Gràcia,31,la Vila de Gràcia,33,Subjecte jurídic,Valor_cadastral,19234603.02
2025,6,Gràcia,31,la Vila de Gràcia,34,Subjecte jurídic,Valor_cadastral,19598048.53
2025,6,Gràcia,31,la Vila de Gràcia,35,Subjecte jurídic,Valor_cadastral,19210253.81
2025,6,Gràcia,31,la Vila de Gràcia,36,Subjecte jurídic,Valor_cadastral,59762396.15
2025,6,Gràcia,31,la Vila de Gràcia,37,Subjecte jurídic,Valor_cadastral,27711700.16
2025,6,Gràcia,31,la Vila de Gràcia,38,Subjecte jurídic,Valor_cadastral,35445743.76
2025,6,Gràcia,31,la Vila de Gràcia,39,Subjecte jurídic,Valor_cadastral,32004286.18
2025,6,Gràcia,31,la Vila de Gràcia,40,Subjecte jurídic,Valor_cadastral,35172289.42
2025,6,Gràcia,31,la Vila de Gràcia,41,Subjecte jurídic,Valor_cadastral,48842886.05
2025,6,Gràcia,31,la Vila de Gràcia,42,Subjecte jurídic,Valor_cadastral,50688424.94
2025,6,Gràcia,31,la Vila de Gràcia,43,Subjecte jurídic,Valor_cadastral,46597628.7
2025,6,Gràcia,31,la Vila de Gràcia,44,Subjecte jurídic,Valor_cadastral,245326765.6
2025,6,Gràcia,31,la Vila de Gràcia,45,Subjecte jurídic,Valor_cadastral,131077377.8
2025,6,Gràcia,31,la Vila de Gràcia,46,Subjecte jurídic,Valor_cadastral,13059563.42
2025,6,Gràcia,31,la Vila de Gràcia,47,Subjecte jurídic,Valor_cadastral,17567000.73
2025,6,Gràcia,31,la Vila de Gràcia,48,Subjecte jurídic,Valor_cadastral,22470898.92
2025,6,Gràcia,31,la Vila de Gràcia,49,Subjecte jurídic,Valor_cadastral,26456442.99
2025,6,Gràcia,31,la Vila de Gràcia,50,Subjecte jurídic,Valor_cadastral,20467851.22
2025,6,Gràcia,31,la Vila de Gràcia,51,Subjecte jurídic,Valor_cadastral,32502742.01
2025,6,Gràcia,31,la Vila de Gràcia,52,Subjecte jurídic,Valor_cadastral,20365609.96
2025,6,Gràcia,31,la Vila de Gràcia,53,Subjecte jurídic,Valor_cadastral,27227864.33
2025,6,Gràcia,31,la Vila de Gràcia,54,Subjecte jurídic,Valor_cadastral,26643866.5
2025,6,Gràcia,31,la Vila de Gràcia,55,Subjecte jurídic,Valor_cadastral,28915779.71
2025,6,Gràcia,31,la Vila de Gràcia,56,Subjecte jurídic,Valor_cadastral,11260608.19
2025,6,Gràcia,31,la Vila de Gràcia,57,Subjecte jurídic,Valor_cadastral,40656874.98
2025,6,Gràcia,31,la Vila de Gràcia,58,Subjecte jurídic,Valor_cadastral,40316138.14
2025,6,Gràcia,31,la Vila de Gràcia,59,Subjecte jurídic,Valor_cadastral,20527807.5
2025,6,Gràcia,31,la Vila de Gràcia,60,Subjecte jurídic,Valor_cadastral,29055571.36
2025,6,Gràcia,31,la Vila de Gràcia,61,Subjecte jurídic,Valor_cadastral,12712969.53
2025,6,Gràcia,31,la Vila de Gràcia,62,Subjecte jurídic,Valor_cadastral,9129640.11
2025,6,Gràcia,31,la Vila de Gràcia,63,Subjecte jurídic,Valor_cadastral,29787433.06
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,64,Subjecte jurídic,Valor_cadastral,54886457.31
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,65,Subjecte jurídic,Valor_cadastral,13007699.91
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,66,Subjecte jurídic,Valor_cadastral,16823313.35
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,67,Subjecte jurídic,Valor_cadastral,19542776.15
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,68,Subjecte jurídic,Valor_cadastral,33150994.57
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,69,Subjecte jurídic,Valor_cadastral,15902362.79
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Subjecte jurídic,Valor_cadastral,25636663.93
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,Subjecte jurídic,Valor_cadastral,8597402.02
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,Subjecte jurídic,Valor_cadastral,49477993.72
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,Subjecte jurídic,Valor_cadastral,17489322.58
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,Subjecte jurídic,Valor_cadastral,15016245.88
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,Subjecte jurídic,Valor_cadastral,7168800.65
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,Subjecte jurídic,Valor_cadastral,40554819.13
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,Subjecte jurídic,Valor_cadastral,35712401.92
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,Subjecte jurídic,Valor_cadastral,14946510.64
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,Subjecte jurídic,Valor_cadastral,7608163.64
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,Subjecte jurídic,Valor_cadastral,17969895.95
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,Subjecte jurídic,Valor_cadastral,14608326.52
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,82,Subjecte jurídic,Valor_cadastral,19195603.44
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,83,Subjecte jurídic,Valor_cadastral,14387778.82
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,84,Subjecte jurídic,Valor_cadastral,25783648.52
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,85,Subjecte jurídic,Valor_cadastral,34716418.28
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,86,Subjecte jurídic,Valor_cadastral,18310449.65
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,87,Subjecte jurídic,Valor_cadastral,28094371.72
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,88,Subjecte jurídic,Valor_cadastral,33554991.13
2025,6,Gràcia,28,Vallcarca i els Penitents,3,Comunitat de propietaris,Valor_cadastral,102627.21
2025,6,Gràcia,28,Vallcarca i els Penitents,4,Comunitat de propietaris,Valor_cadastral,189849.31
2025,6,Gràcia,28,Vallcarca i els Penitents,6,Comunitat de propietaris,Valor_cadastral,80160.16
2025,6,Gràcia,28,Vallcarca i els Penitents,7,Comunitat de propietaris,Valor_cadastral,426006.52
2025,6,Gràcia,28,Vallcarca i els Penitents,9,Comunitat de propietaris,Valor_cadastral,31833.84
2025,6,Gràcia,28,Vallcarca i els Penitents,10,Comunitat de propietaris,Valor_cadastral,14840.28
2025,6,Gràcia,28,Vallcarca i els Penitents,11,Comunitat de propietaris,Valor_cadastral,206705.79
2025,6,Gràcia,29,el Coll,14,Comunitat de propietaris,Valor_cadastral,366246
2025,6,Gràcia,29,el Coll,16,Comunitat de propietaris,Valor_cadastral,51455.64
2025,6,Gràcia,30,la Salut,19,Comunitat de propietaris,Valor_cadastral,84946.62
2025,6,Gràcia,30,la Salut,20,Comunitat de propietaris,Valor_cadastral,39539.16
2025,6,Gràcia,30,la Salut,22,Comunitat de propietaris,Valor_cadastral,8315.62
2025,6,Gràcia,30,la Salut,23,Comunitat de propietaris,Valor_cadastral,54016.71
2025,6,Gràcia,30,la Salut,24,Comunitat de propietaris,Valor_cadastral,184727.35
2025,6,Gràcia,30,la Salut,25,Comunitat de propietaris,Valor_cadastral,196774.21
2025,6,Gràcia,31,la Vila de Gràcia,28,Comunitat de propietaris,Valor_cadastral,149061.67
2025,6,Gràcia,31,la Vila de Gràcia,29,Comunitat de propietaris,Valor_cadastral,8185.81
2025,6,Gràcia,31,la Vila de Gràcia,32,Comunitat de propietaris,Valor_cadastral,225367.73
2025,6,Gràcia,31,la Vila de Gràcia,34,Comunitat de propietaris,Valor_cadastral,35786.17
2025,6,Gràcia,31,la Vila de Gràcia,40,Comunitat de propietaris,Valor_cadastral,9602.38
2025,6,Gràcia,31,la Vila de Gràcia,41,Comunitat de propietaris,Valor_cadastral,1388.81
2025,6,Gràcia,31,la Vila de Gràcia,42,Comunitat de propietaris,Valor_cadastral,9237.71
2025,6,Gràcia,31,la Vila de Gràcia,44,Comunitat de propietaris,Valor_cadastral,108699.48
2025,6,Gràcia,31,la Vila de Gràcia,45,Comunitat de propietaris,Valor_cadastral,223426.38
2025,6,Gràcia,31,la Vila de Gràcia,52,Comunitat de propietaris,Valor_cadastral,28301.43
2025,6,Gràcia,31,la Vila de Gràcia,53,Comunitat de propietaris,Valor_cadastral,7286.58
2025,6,Gràcia,31,la Vila de Gràcia,54,Comunitat de propietaris,Valor_cadastral,351850.22
2025,6,Gràcia,31,la Vila de Gràcia,57,Comunitat de propietaris,Valor_cadastral,16529.63
2025,6,Gràcia,31,la Vila de Gràcia,58,Comunitat de propietaris,Valor_cadastral,12834.31
2025,6,Gràcia,31,la Vila de Gràcia,59,Comunitat de propietaris,Valor_cadastral,74458.62
2025,6,Gràcia,31,la Vila de Gràcia,63,Comunitat de propietaris,Valor_cadastral,17985.11
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,64,Comunitat de propietaris,Valor_cadastral,88216.35
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,67,Comunitat de propietaris,Valor_cadastral,125437.96
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Comunitat de propietaris,Valor_cadastral,152003.73
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,Comunitat de propietaris,Valor_cadastral,903043.76
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,Comunitat de propietaris,Valor_cadastral,83942.51
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,Comunitat de propietaris,Valor_cadastral,40177.21
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,Comunitat de propietaris,Valor_cadastral,60562.53
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,83,Comunitat de propietaris,Valor_cadastral,11267.88
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,84,Comunitat de propietaris,Valor_cadastral,106037.84
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,85,Comunitat de propietaris,Valor_cadastral,112209.27
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,87,Comunitat de propietaris,Valor_cadastral,102126.86
2025,6,Gràcia,28,Vallcarca i els Penitents,1,Altres,Valor_cadastral,94797.77
2025,6,Gràcia,28,Vallcarca i els Penitents,8,Altres,Valor_cadastral,101743.43
2025,6,Gràcia,28,Vallcarca i els Penitents,10,Altres,Valor_cadastral,76039.86
2025,6,Gràcia,28,Vallcarca i els Penitents,11,Altres,Valor_cadastral,5819.44
2025,6,Gràcia,28,Vallcarca i els Penitents,12,Altres,Valor_cadastral,54520.04
2025,6,Gràcia,29,el Coll,14,Altres,Valor_cadastral,7256.62
2025,6,Gràcia,29,el Coll,15,Altres,Valor_cadastral,10084.5
2025,6,Gràcia,29,el Coll,16,Altres,Valor_cadastral,22454.69
2025,6,Gràcia,30,la Salut,18,Altres,Valor_cadastral,7525
2025,6,Gràcia,30,la Salut,19,Altres,Valor_cadastral,87495.71
2025,6,Gràcia,30,la Salut,20,Altres,Valor_cadastral,16202.97
2025,6,Gràcia,30,la Salut,21,Altres,Valor_cadastral,191446.04
2025,6,Gràcia,30,la Salut,22,Altres,Valor_cadastral,64460.55
2025,6,Gràcia,30,la Salut,23,Altres,Valor_cadastral,14104.67
2025,6,Gràcia,30,la Salut,24,Altres,Valor_cadastral,74749.12
2025,6,Gràcia,30,la Salut,26,Altres,Valor_cadastral,399800.9
2025,6,Gràcia,30,la Salut,27,Altres,Valor_cadastral,14692.08
2025,6,Gràcia,31,la Vila de Gràcia,31,Altres,Valor_cadastral,109330.49
2025,6,Gràcia,31,la Vila de Gràcia,34,Altres,Valor_cadastral,65350.6
2025,6,Gràcia,31,la Vila de Gràcia,35,Altres,Valor_cadastral,486586.45
2025,6,Gràcia,31,la Vila de Gràcia,37,Altres,Valor_cadastral,143959.43
2025,6,Gràcia,31,la Vila de Gràcia,39,Altres,Valor_cadastral,85226.42
2025,6,Gràcia,31,la Vila de Gràcia,40,Altres,Valor_cadastral,88595.43
2025,6,Gràcia,31,la Vila de Gràcia,41,Altres,Valor_cadastral,135950.34
2025,6,Gràcia,31,la Vila de Gràcia,42,Altres,Valor_cadastral,192017.43
2025,6,Gràcia,31,la Vila de Gràcia,45,Altres,Valor_cadastral,9477.13
2025,6,Gràcia,31,la Vila de Gràcia,47,Altres,Valor_cadastral,38868.94
2025,6,Gràcia,31,la Vila de Gràcia,50,Altres,Valor_cadastral,3262.76
2025,6,Gràcia,31,la Vila de Gràcia,51,Altres,Valor_cadastral,48375.71
2025,6,Gràcia,31,la Vila de Gràcia,52,Altres,Valor_cadastral,39442.86
2025,6,Gràcia,31,la Vila de Gràcia,56,Altres,Valor_cadastral,76258.23
2025,6,Gràcia,31,la Vila de Gràcia,57,Altres,Valor_cadastral,194696.41
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,64,Altres,Valor_cadastral,141396.34
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,Altres,Valor_cadastral,71303.52
2025,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,86,Altres,Valor_cadastral,5972.8
2025,7,Horta-Guinardó,33,el Baix Guinardó,1,Subjecte físic,Valor_cadastral,59522393.78
2025,7,Horta-Guinardó,33,el Baix Guinardó,2,Subjecte físic,Valor_cadastral,35710422.09
2025,7,Horta-Guinardó,33,el Baix Guinardó,3,Subjecte físic,Valor_cadastral,50118197.62
2025,7,Horta-Guinardó,33,el Baix Guinardó,4,Subjecte físic,Valor_cadastral,58184349.74
2025,7,Horta-Guinardó,33,el Baix Guinardó,5,Subjecte físic,Valor_cadastral,54127296.16
2025,7,Horta-Guinardó,33,el Baix Guinardó,6,Subjecte físic,Valor_cadastral,40366999.74
2025,7,Horta-Guinardó,33,el Baix Guinardó,7,Subjecte físic,Valor_cadastral,46336629.65
2025,7,Horta-Guinardó,33,el Baix Guinardó,8,Subjecte físic,Valor_cadastral,53983005.81
2025,7,Horta-Guinardó,33,el Baix Guinardó,9,Subjecte físic,Valor_cadastral,33394491.51
2025,7,Horta-Guinardó,33,el Baix Guinardó,10,Subjecte físic,Valor_cadastral,48110830.55
2025,7,Horta-Guinardó,33,el Baix Guinardó,11,Subjecte físic,Valor_cadastral,46522992.92
2025,7,Horta-Guinardó,33,el Baix Guinardó,12,Subjecte físic,Valor_cadastral,53650125.39
2025,7,Horta-Guinardó,33,el Baix Guinardó,13,Subjecte físic,Valor_cadastral,50962930.46
2025,7,Horta-Guinardó,33,el Baix Guinardó,14,Subjecte físic,Valor_cadastral,23887786.29
2025,7,Horta-Guinardó,33,el Baix Guinardó,15,Subjecte físic,Valor_cadastral,41809154.92
2025,7,Horta-Guinardó,33,el Baix Guinardó,16,Subjecte físic,Valor_cadastral,55300618.66
2025,7,Horta-Guinardó,33,el Baix Guinardó,17,Subjecte físic,Valor_cadastral,59081560.95
2025,7,Horta-Guinardó,33,el Baix Guinardó,18,Subjecte físic,Valor_cadastral,57179120.24
2025,7,Horta-Guinardó,33,el Baix Guinardó,19,Subjecte físic,Valor_cadastral,62820903.29
2025,7,Horta-Guinardó,34,Can Baró,20,Subjecte físic,Valor_cadastral,56041997.81
2025,7,Horta-Guinardó,34,Can Baró,21,Subjecte físic,Valor_cadastral,34664865.76
2025,7,Horta-Guinardó,34,Can Baró,22,Subjecte físic,Valor_cadastral,36890310.55
2025,7,Horta-Guinardó,34,Can Baró,23,Subjecte físic,Valor_cadastral,32213676.52
2025,7,Horta-Guinardó,34,Can Baró,24,Subjecte físic,Valor_cadastral,45762064.97
2025,7,Horta-Guinardó,34,Can Baró,25,Subjecte físic,Valor_cadastral,36865308.49
2025,7,Horta-Guinardó,34,Can Baró,26,Subjecte físic,Valor_cadastral,31080867.73
2025,7,Horta-Guinardó,35,el Guinardó,27,Subjecte físic,Valor_cadastral,56898764.4
2025,7,Horta-Guinardó,35,el Guinardó,28,Subjecte físic,Valor_cadastral,43354920.48
2025,7,Horta-Guinardó,35,el Guinardó,29,Subjecte físic,Valor_cadastral,45503504.03
2025,7,Horta-Guinardó,35,el Guinardó,30,Subjecte físic,Valor_cadastral,38781539.23
2025,7,Horta-Guinardó,35,el Guinardó,31,Subjecte físic,Valor_cadastral,47962160.7
2025,7,Horta-Guinardó,35,el Guinardó,32,Subjecte físic,Valor_cadastral,49925697.25
2025,7,Horta-Guinardó,35,el Guinardó,33,Subjecte físic,Valor_cadastral,55863480.02
2025,7,Horta-Guinardó,35,el Guinardó,34,Subjecte físic,Valor_cadastral,77449062.62
2025,7,Horta-Guinardó,35,el Guinardó,35,Subjecte físic,Valor_cadastral,65266741.85
2025,7,Horta-Guinardó,35,el Guinardó,36,Subjecte físic,Valor_cadastral,56699981.48
2025,7,Horta-Guinardó,35,el Guinardó,37,Subjecte físic,Valor_cadastral,55746706.47
2025,7,Horta-Guinardó,35,el Guinardó,38,Subjecte físic,Valor_cadastral,44452759.77
2025,7,Horta-Guinardó,35,el Guinardó,39,Subjecte físic,Valor_cadastral,52292742.49
2025,7,Horta-Guinardó,35,el Guinardó,40,Subjecte físic,Valor_cadastral,53459048.96
2025,7,Horta-Guinardó,35,el Guinardó,41,Subjecte físic,Valor_cadastral,46127057.99
2025,7,Horta-Guinardó,35,el Guinardó,42,Subjecte físic,Valor_cadastral,56535410.34
2025,7,Horta-Guinardó,35,el Guinardó,43,Subjecte físic,Valor_cadastral,59010646.38
2025,7,Horta-Guinardó,35,el Guinardó,44,Subjecte físic,Valor_cadastral,51955677.32
2025,7,Horta-Guinardó,35,el Guinardó,45,Subjecte físic,Valor_cadastral,55648535.14
2025,7,Horta-Guinardó,35,el Guinardó,46,Subjecte físic,Valor_cadastral,46027397.19
2025,7,Horta-Guinardó,35,el Guinardó,47,Subjecte físic,Valor_cadastral,48464944.99
2025,7,Horta-Guinardó,35,el Guinardó,48,Subjecte físic,Valor_cadastral,40961831.43
2025,7,Horta-Guinardó,35,el Guinardó,49,Subjecte físic,Valor_cadastral,35240077.25
2025,7,Horta-Guinardó,35,el Guinardó,50,Subjecte físic,Valor_cadastral,39859715.54
2025,7,Horta-Guinardó,35,el Guinardó,51,Subjecte físic,Valor_cadastral,54984485.06
2025,7,Horta-Guinardó,36,la Font d'en Fargues,52,Subjecte físic,Valor_cadastral,62124808.25
2025,7,Horta-Guinardó,36,la Font d'en Fargues,53,Subjecte físic,Valor_cadastral,53260849.79
2025,7,Horta-Guinardó,36,la Font d'en Fargues,54,Subjecte físic,Valor_cadastral,76281717.58
2025,7,Horta-Guinardó,36,la Font d'en Fargues,55,Subjecte físic,Valor_cadastral,60235727.82
2025,7,Horta-Guinardó,36,la Font d'en Fargues,56,Subjecte físic,Valor_cadastral,41789949.68
2025,7,Horta-Guinardó,36,la Font d'en Fargues,57,Subjecte físic,Valor_cadastral,47972552.85
2025,7,Horta-Guinardó,36,la Font d'en Fargues,58,Subjecte físic,Valor_cadastral,49706046.65
2025,7,Horta-Guinardó,37,el Carmel,59,Subjecte físic,Valor_cadastral,31989534.98
2025,7,Horta-Guinardó,37,el Carmel,60,Subjecte físic,Valor_cadastral,39301735.64
2025,7,Horta-Guinardó,37,el Carmel,61,Subjecte físic,Valor_cadastral,24378674.11
2025,7,Horta-Guinardó,37,el Carmel,62,Subjecte físic,Valor_cadastral,30804586.01
2025,7,Horta-Guinardó,37,el Carmel,63,Subjecte físic,Valor_cadastral,25730078.21
2025,7,Horta-Guinardó,37,el Carmel,64,Subjecte físic,Valor_cadastral,30928134.28
2025,7,Horta-Guinardó,37,el Carmel,65,Subjecte físic,Valor_cadastral,28804729.09
2025,7,Horta-Guinardó,37,el Carmel,66,Subjecte físic,Valor_cadastral,31503545.31
2025,7,Horta-Guinardó,37,el Carmel,67,Subjecte físic,Valor_cadastral,27798098.57
2025,7,Horta-Guinardó,37,el Carmel,68,Subjecte físic,Valor_cadastral,20219676.52
2025,7,Horta-Guinardó,37,el Carmel,69,Subjecte físic,Valor_cadastral,23744276.55
2025,7,Horta-Guinardó,37,el Carmel,70,Subjecte físic,Valor_cadastral,27532761.71
2025,7,Horta-Guinardó,37,el Carmel,71,Subjecte físic,Valor_cadastral,29363372.57
2025,7,Horta-Guinardó,37,el Carmel,72,Subjecte físic,Valor_cadastral,30765666.86
2025,7,Horta-Guinardó,37,el Carmel,73,Subjecte físic,Valor_cadastral,19353345.41
2025,7,Horta-Guinardó,37,el Carmel,74,Subjecte físic,Valor_cadastral,30598572.23
2025,7,Horta-Guinardó,37,el Carmel,75,Subjecte físic,Valor_cadastral,21365639.38
2025,7,Horta-Guinardó,37,el Carmel,76,Subjecte físic,Valor_cadastral,25035657.8
2025,7,Horta-Guinardó,37,el Carmel,77,Subjecte físic,Valor_cadastral,22168935.98
2025,7,Horta-Guinardó,37,el Carmel,78,Subjecte físic,Valor_cadastral,27700592.88
2025,7,Horta-Guinardó,37,el Carmel,79,Subjecte físic,Valor_cadastral,25599625.31
2025,7,Horta-Guinardó,37,el Carmel,80,Subjecte físic,Valor_cadastral,33682314.19
2025,7,Horta-Guinardó,38,la Teixonera,81,Subjecte físic,Valor_cadastral,48901192.14
2025,7,Horta-Guinardó,38,la Teixonera,82,Subjecte físic,Valor_cadastral,28872407.58
